Top temperature (K),Top pressure (bar),Reflux flow (m3/h),Flow to the next process (m3/h),6th tray temperature (K),Bottom pressure (bar),Bottom temperature (K),Butane Content in Bottoms
365.36399,35.18623866,351.8105152,378.7407306,477.7303246,55.18481756,449.539125,0.3760642
368.046722,35.58842429,357.551708,378.3175372,478.7792166,55.069646,454.41551,0.362476
370.729454,34.51600196,353.526407,377.8946182,483.0473381,53.1371889,450.88037,0.34831877
373.412314,33.22883468,355.0706518,377.4714346,487.315156,55.53754014,458.1584975,0.2932558
376.095048,33.55026537,356.6148966,377.048251,491.5832752,56.79476352,458.0304925,0.28880106
378.777908,34.1703736,359.485493,376.625332,491.7298795,58.40486334,458.999,0.28328535
381.46064,32.99552657,354.5325877,376.2021484,490.1568405,50.06436656,447.5144575,0.27314687
382.366798,34.07387251,352.4318597,375.778955,488.5841051,51.355789,445.1252975,0.26326033
381.26501,33.74507418,350.0064479,375.356036,485.5169217,50.0399822,444.710905,0.25194192
380.163094,35.02769034,354.3656447,374.9328524,484.3761378,52.10816048,444.181525,0.23971671
379.061304,34.70033702,352.6080147,374.5096688,488.9262807,53.9956836,445.26502,0.25981129
385.168206,33.32085766,355.5186588,374.0867498,494.3279319,55.56836408,454.092675,0.21602443
385.00005,34.50032784,356.9072404,373.6635662,492.9196327,55.5867675,451.32644,0.20495972
382.737708,33.86815679,378.9677313,373.2403728,490.5204774,51.77936264,450.7046325,0.19479652
380.475364,34.84241644,376.8669984,372.8174538,488.1213221,48.85683016,439.1589075,0.19284796
378.213022,34.03573385,377.9982026,372.3942702,485.7224704,48.85683016,443.5354175,0.18254653
375.95055,33.1532806,378.2065114,371.9710866,483.3233151,44.94391458,434.8383725,0.17583
372.901106,32.9579666,380.3450282,371.5481676,481.4084041,44.22957592,429.810985,0.16915533
364.85558,33.08567187,376.8160482,371.124984,476.7944799,38.9204955,418.1954,0.17913737
356.81018,33.35148413,380.7114453,370.7017906,463.6769635,37.05336814,414.86073,0.17244041
348.764654,34.74822668,411.8385042,370.278607,452.3410524,29.01513864,395.05969,0.16481072
340.719126,35.00710446,412.6593179,369.855688,432.6263862,24.52329982,376.945295,0.15904243
332.673728,35.28562928,411.7132945,369.4325044,412.8993276,24.1017195,371.2605175,0.15347527
324.6282,33.20470953,412.5480193,369.009311,392.3954233,21.40600312,372.682905,0.1501627
316.582674,33.9340319,415.2794949,368.5864018,353.8647538,13.2720776,349.6014375,0.1479496
310.86029,36.00317842,415.7850328,368.1632084,331.9335086,18.9709932,364.3603325,0.14900448
310.487474,35.61059924,413.5876719,367.7400248,320,14.42011134,354.0634275,0.15219002
324.889338,27.01402846,95.4950677,367.3171058,320.2883694,11.51889582,348.2654,0.16574482
327.303556,1,96.969757,366.8939222,400.9573573,21.86362098,377.4564525,0.1869634
330.535528,4.41561556,113.2567151,367.5182802,411.1660844,28.87542984,399.90787,0.218464
333.767376,9.1543693,112.0973065,368.1789178,405.3098129,18.83864616,380.5785,0.27783602
336.999348,9.61260652,113.2311469,368.8395554,401.0317163,15.78376566,366.824995,0.34047771
333.037386,11.1878693,113.0042279,369.500193,398.1044879,12.66631608,359.91483,0.4107768
327.308008,11.45599289,109.3750429,370.1608306,388.9797163,8.84020204,354.66918,0.48315091
321.578628,10.37074922,111.8886253,370.8214682,385.3500012,3.71514994,340.2274775,0.55038175
315.849378,11.47563993,110.9192877,371.4818314,377.5667276,3.55857142,330,0.60728337
310.119998,12.45632838,106.25854,372.142469,373.2623328,2,332.51543,0.650774
308.071856,12.04070744,104.5764876,372.8031066,377.7480918,4.13028774,336.302245,0.68860255
314.50057,12.57124857,104.0651236,373.4637442,382.2341521,8.38288994,351.4803075,0.72309242
320.92941,11.89321058,102.6831227,374.1243818,391.4619982,10.6651551,355.2844775,0.75235097
327.358124,10.95752275,107.0372431,374.7850194,408.6877332,16.5491731,370.683405,0.7769781
333.786836,12.08122946,112.7966737,375.4453924,416.4728215,20.84732178,378.35293,0.80359023
340.215676,12.14399895,109.5976401,376.10603,417.6444392,21.36352306,377.939405,0.82021419
346.64439,11.1711113,110.5158364,376.7666676,425.2578348,21.87972434,385.60589,0.84262537
353.07323,9.87610745,112.7837034,377.4273052,428.6581226,19.74376142,376.188105,0.8638855
358.49072,14.77012308,193.5738401,378.0879428,424.9528387,24.24326874,383.315665,0.87943631
365.69623,14.10797579,193.4809704,378.748306,438.9460456,30.69746936,395.1048175,0.88381084
388.28443,11.27989228,192.1083677,379.4089436,467.3193746,35.9599302,414.10354,0.88294778
410.87263,11.32539809,195.5864024,380.0695812,476.8219879,46.4204404,434.6465825,0.87644935
433.4607,11.41843243,199.6767509,380.7302188,486.3249025,48.63568826,450.69335,0.86261612
456.049028,10.99800851,196.5927742,381.3908564,495.3871026,52.25415696,455.0950275,0.83481331
478.637354,10.8613823,195.354407,382.051494,496.0705453,50.943258,461.7183725,0.81349814
495.691042,11.34006134,193.9586812,382.711867,496.753988,50.64467062,452.613445,0.7836129
500,10.94863807,192.8364979,383.3725046,498.1743783,49.01509428,451.4856875,0.74241436
465.10527,34.22989243,278.7000505,384.0331422,485.1130831,48.6132982,438.9849075,0.70077549
432.609746,37.26022442,375.2864691,384.1926176,463.3054675,41.31915918,414.52097,0.64962792
413.823114,37.78722628,374.2142952,384.2267314,464.5520491,37.63137214,413.75814,0.6071419
407.816188,35.44338331,378.5039267,384.2611098,481.4513267,41.52159092,424.6321575,0.55137428
401.809136,35.13712155,377.4234816,384.2952334,486.321579,44.7654066,434.0863925,0.50548375
396.18775,34.03573385,378.2164731,384.3293472,485.4093139,48.0125974,438.220775,0.46764945
393.013396,33.77360541,383.9901921,384.363461,492.0714502,49.6361928,443.320195,0.42533161
389.838916,34.57739896,401.0656337,384.3978492,487.5971774,51.2217544,448.92296,0.38375807
386.664564,33.59187078,407.8594494,384.431963,490.5126183,48.84701546,446.6874075,0.34701535
383.490084,34.15361609,442.3904648,384.4660768,483.0440123,48.54029996,441.631815,0.31554088
380.16691,36.07663775,441.7828403,384.5001906,478.3336652,47.82672766,440.4259525,0.28762785
376.496612,34.9857238,448.6742297,384.5345788,482.9330787,46.29162038,430.981265,0.26874908
372.826314,38.48534496,474.1992166,384.5686926,475.8247838,45.49370144,425.9551775,0.24643215
369.155888,37.42260111,478.1641692,384.6028064,472.5771424,41.88765424,424.86387,0.22397378
365.485592,35.817832,476.035619,384.6369202,478.8357437,43.66368668,425.620625,0.20605981
361.815294,36.08133293,476.8611318,384.6713084,477.023001,45.42285038,438.6147725,0.19154985
358.984884,34.95567553,476.6941888,384.7054222,475.3160537,48.1822109,443.480745,0.17822043
361.485724,34.41018254,476.3324708,384.739536,476.2246917,51.09600178,449.07136,0.16684939
363.986436,35.81422021,477.5937749,384.7739242,478.2311933,48.07179332,439.64837,0.15579066
366.487276,36.02585905,475.8083227,384.808038,484.4795159,49.59570606,444.4275575,0.14555808
368.988114,35.13712155,473.3041385,384.8421518,484.0152218,49.77743432,444.1424725,0.14126481
371.488954,35.10360604,483.1496007,384.8762656,482.5676271,49.47608726,443.85782,0.13454878
359.296138,35.48563895,473.5545579,384.9106538,481.1288,48.64105572,443.57317,0.1319527
360.324914,35.04719283,476.7893174,384.9447676,479.9042846,50.30605808,443.288085,0.12434472
361.353818,35.44359989,475.2163047,384.9788814,478.6794656,46.81702288,437.873205,0.1210576
362.382724,34.66227088,477.6308091,385.0129952,477.4546489,47.68119178,440.6893425,0.11868312
363.4115,35.22033237,476.8934669,385.0473834,476.2298322,46.6854422,436.482495,0.11553545
364.231674,35.76698078,476.0025293,385.0814972,473.9503781,44.81632152,432.70783,0.11203016
363.727588,35.61789485,473.3317745,385.115611,472.700772,44.38308704,433.6320775,0.11083696
363.223374,35.93636398,478.831951,385.1499992,469.8173724,44.47310788,430.5525525,0.10766643
362.719162,34.74959868,476.2907326,385.184113,466.2517399,43.50496196,431.896835,0.10864758
362.21495,34.25011718,473.7771551,385.2182268,470.54374,40.81476592,422.9199125,0.10766643
361.710864,35.30296499,478.5258872,385.2523406,467.3771092,39.7501586,423.9682625,0.108621
361.20665,35.63884186,475.2055884,385.2867288,464.2104784,38.8977987,418.5251775,0.10981705
360.702438,36.01141238,474.0159125,385.3208426,461.3415872,41.40457892,422.0963325,0.10413909
360.198226,36.43035601,478.0985582,385.3549564,459.6225511,43.8981703,423.95047,0.10863691
359.694012,36.24551527,475.4883429,385.3890702,457.903515,43.62427402,424.4099925,0.11449271
359.189926,35.68145863,475.1591511,385.4234584,457.1296915,44.53414424,424.8690775,0.11653309
358.685714,34.91103653,473.1881457,385.4575722,457.9500647,45.20385566,425.3285975,0.11992407
358.181502,35.25615921,479.5183479,385.491686,458.7704379,44.35486892,425.78812,0.12328037
357.677288,34.98687971,476.8425216,385.5257998,460.4834296,45.67880384,433.520995,0.12791682
357.173076,33.82077281,475.4560078,385.560188,458.9892852,46.57548424,433.000725,0.13355501
356.66899,35.0429313,477.7236837,385.5943018,457.4951408,44.303954,428.89498,0.13580789
356.164778,36.49861448,475.4605207,385.6284156,456.0009964,44.22957592,431.03507,0.14459272
355.660564,36.08140496,475.3388831,385.6628038,454.5071533,43.72380282,428.2957375,0.14922294
355.156352,35.01772276,479.523047,385.6969176,453.0130089,40.79759044,428.9830675,0.15591111
354.652138,34.86560275,466.1854577,385.7310314,451.7331785,42.30294688,427.60494,0.16017257
354.148054,34.62283225,461.9467715,385.7651452,451.2824866,42.08241846,426.2268125,0.16588972
353.839216,34.75458296,459.0344369,385.7995334,450.8317947,43.80339548,424.8486825,0.17248189
353.980406,34.91580374,464.316534,385.8336472,450.3811028,40.0837114,418.191495,0.17712914
354.121596,35.60980495,464.6133858,385.867761,449.9301096,44.41912556,423.4757625,0.18041557
354.262786,34.99728094,467.627807,385.9018748,449.4343791,41.93120838,418.8805575,0.18611114
354.403976,34.83317063,467.2057406,385.936263,448.8624749,41.3071973,427.2643125,0.19061407
354.545166,36.10683057,462.7677763,385.9703768,448.2905707,40.27356778,420.3901625,0.19613404
354.686356,35.26482682,459.210783,386.0044906,447.7186665,42.39174076,426.550515,0.20175176
354.827544,33.86057257,464.3259322,386.0386142,447.1467623,43.87639372,427.63618,0.20638765
354.968734,34.49281565,467.2243557,386.0729926,446.5751617,43.93451654,430.3651,0.20958438
355.109798,35.14051627,468.9633706,386.1071064,446.0032575,40.4141968,417.9615175,0.21509845
355.250988,34.83201521,453.3071552,386.1412202,443.0388473,38.54231546,414.86073,0.22292489
355.392176,35.19295656,447.1532991,386.1756084,439.7244047,37.39458846,414.6541825,0.22643348
355.533366,35.2692329,437.6045074,386.2097222,436.4096585,39.59020692,414.78653,0.23186428
355.674556,36.02585905,435.9534769,386.243836,433.0949123,39.95550486,417.79793,0.23632516
355.815746,35.34283678,427.4808036,386.2779596,430.1447115,39.81886248,418.1741375,0.2420605
355.956936,34.16387277,429.5584134,386.312338,436.2038085,42.14544814,418.91397,0.24539921
356.098126,35.79471772,410.2756443,386.3464518,442.2626065,43.65693938,427.8661575,0.25089836
356.19505,35.94091461,418.0713238,386.3805754,448.3214022,45.8579253,432.0157275,0.25441242
356.00438,35.98656497,417.7002076,386.4146892,454.3801979,48.05891122,436.29157,0.26423536
355.81371,35.29314147,415.2191465,386.4490676,460.4389959,47.18186022,435.728775,0.26886499
355.623042,35.18219371,428.6680344,386.4831814,464.0436226,49.60904778,444.3043225,0.2800703
355.432372,35.76698078,431.1351795,386.517305,465.548347,48.43877784,440.1846925,0.28782582
355.241702,35.38552558,426.0365776,386.5514188,467.0530714,47.51986026,438.8859725,0.2957155
355.051032,35.58062349,428.0372917,386.5857972,468.5574922,46.8943145,434.108955,0.30011332
354.860362,36.00520065,428.2111927,386.6199208,467.2371565,43.96304042,429.5267675,0.30355039
354.669692,35.3468097,427.4112432,386.6540346,464.7379466,46.90443594,431.63605,0.302377
354.479022,34.90663045,426.4986819,386.688413,462.2384377,45.63555742,432.675285,0.30243155
354.28848,35.55201974,428.0465037,386.7225366,459.7392278,41.90391048,424.8617,0.29440639
354.09781,34.62283225,420.9327082,386.7566504,457.2400202,40.73164624,425.8011375,0.28895173
353.90714,34.46739004,417.5843961,386.7907642,455.8631597,44.47310788,426.741005,0.27999523
353.71647,34.81381269,403.7089338,386.8251524,456.3797466,44.47310788,427.68044,0.27330368
353.5258,34.80890093,403.6438863,386.8592662,456.8963335,44.47310788,429.1913475,0.26767722
353.335132,36.46509946,393.8679894,386.89338,457.4126191,47.28844306,432.18539,0.25994616
353.144462,35.5734004,392.541824,386.6716256,457.9292083,45.45076176,431.6512375,0.2542881
352.953792,34.72915735,390.0560687,386.4417568,458.4457952,44.14430906,435.65067,0.24873731
352.763122,34.72915735,391.5493633,386.2121624,458.9623821,43.5181508,428.7804275,0.24536228
352.572452,35.91780033,391.855432,385.9822936,459.4786677,42.89183966,430.439735,0.23971387
352.381782,35.55433107,390.8443562,385.7524248,459.9952546,42.26905456,428.1295475,0.23412796
352.191112,35.36855149,388.344876,385.522556,460.5118438,42.20096416,427.21094,0.23198246
352.000442,36.15067528,392.5741591,385.2926872,461.0281294,44.47310788,426.2919,0.22753815
351.809772,36.05294576,389.0961293,385.063083,461.5386719,44.47310788,430.91661,0.22648064
351.619104,35.43876065,393.1539565,384.8332142,462.0256348,47.02604904,435.06835,0.22290103
351.428434,34.55580172,391.0485294,384.6033454,462.5129036,46.85980968,437.3880825,0.21970436
351.237764,34.87838783,390.3899596,384.3734766,462.9998665,44.7654066,435.3208925,0.21720841
351.047094,34.48645937,392.6854577,384.1436078,463.4868317,43.30421778,428.38339,0.21614578
350.856424,35.0758691,390.8582722,383.9140134,463.3344866,40.15916356,416.7652,0.21421586
350.665754,35.0758691,392.5416378,383.6841348,460.7107409,40.68165154,420.068195,0.21189742
350.171336,35.99263215,388.354088,383.454266,458.0869952,41.2041405,421.855075,0.20745244
349.333356,35.31575007,390.1395402,383.2243972,456.4042301,43.26219734,428.78737,0.20395678
348.495502,34.90598022,390.988181,382.9945284,456.3081085,44.21178696,429.740255,0.19840588
347.657522,36.46849418,389.740788,382.764934,456.2119846,43.87501388,428.7114325,0.19489346
346.819668,34.92923905,394.0537337,382.5350652,456.1158607,44.3126956,428.7114325,0.19603858
345.981688,35.16081354,391.3128599,382.3051964,453.7653711,41.64488962,425.765555,0.19487265
345.143836,34.86784205,393.5295856,382.0753276,447.6134737,37.60545506,415.9459625,0.19369287
344.305856,35.29776462,395.5190199,381.8454588,441.461275,39.14577692,418.12033,0.19615484
343.468002,36.64336685,374.8542548,381.6158546,435.3093776,36.47597762,407.99656,0.19729432
342.630022,35.71757457,379.4561584,381.3859858,433.791051,41.11319944,419.554,0.19843898
341.792168,35.16001876,379.7840321,381.156117,436.2379658,44.25165924,422.302445,0.2029749
340.954188,36.59222702,376.1518385,380.9262482,438.6848806,44.41406484,430.08956,0.20508511
340.116336,34.94642972,376.973593,380.696644,441.1317954,46.8777525,430.08956,0.20837907
339.278354,34.72684602,380.3034811,380.4667752,450.4992929,48.02885266,437.6028725,0.21303665
344.72828,34.96549905,381.0592473,380.2369064,453.2539224,50.68623046,438.3782875,0.21863449
350.376378,35.90060917,384.3101719,380.0070376,454.8913453,50.26971184,439.1532675,0.22653007
349.591694,36.11607638,376.4774582,379.7771688,456.5284646,50.92040734,439.92868,0.23330748
348.585176,35.65198807,381.157948,379.5475744,458.1658875,50.73208466,440.70366,0.24423725
347.57866,34.14855978,382.4829815,379.3177056,459.8030091,49.51473356,440.6993225,0.25206238
346.572142,35.20205733,380.1688732,379.0878368,460.2249855,48.33096706,439.8132575,0.25886251
345.565624,34.71008802,382.1259675,378.8579582,460.8116994,50.36280008,442.4054925,0.26673256
344.559234,34.95249739,375.2810154,378.6280894,463.7117234,49.80749288,442.0336225,0.26666949
343.552716,35.5524529,379.2166415,378.398495,459.5472836,47.39794042,439.284745,0.26557856
342.546198,36.06919808,374.8217286,378.1686262,455.602296,46.65691734,441.0607775,0.26341715
330.45921,35.16485849,379.2273578,377.9387574,451.6905572,47.32862306,431.731945,0.25761441
329.115872,35.56415459,376.815862,377.7088886,447.7785171,47.99235452,438.3457425,0.25446469
330.327814,35.67510235,378.5874031,377.4790198,443.8667783,45.5588783,433.1881775,0.25001236
331.539884,34.84530548,377.9104093,377.2494156,435.7111025,42.40661618,421.351295,0.24428498
332.751826,34.89268946,375.7540271,377.0195468,426.9336447,41.63599514,419.8004675,0.23985989
334.970922,35.40582285,376.4078978,376.789678,418.1564905,40.34748624,412.4451,0.23549616
337.22169,35.56242097,381.7734664,376.5598092,409.379035,36.84081496,411.0669725,0.23556469
339.47246,35.38790943,367.4667257,376.3299404,401.2064312,37.3721984,403.2152025,0.23426886
341.723354,35.18912819,329.6755737,376.100346,410.2631895,42.31874252,418.3542125,0.23635528
343.974122,34.93140583,331.2848709,375.8704674,427.8924618,49.94183324,439.55768,0.23866668
